cgpa,aptitude_score,coding_score,dsa_score,communication_score,attendance_percentage,projects_count,certifications_count,age,branch,degree,city_tier,college_tier,gender,internship_experience,backlog_history,placement_status,target
9.06,86,80,60,71,82.29,2,4,22,ECE,B.Tech,Tier 2,Tier 1,Male,Yes,0,Not Placed,0
9.15,55,62,47,26,70.49,3,3,23,EEE,B.Tech,Tier 3,Tier 2,Male,No,1,Not Placed,0
8.17,58,81,85,52,76.42,2,5,23,ISE,B.Tech,Tier 2,Tier 1,Female,Yes,0,Placed,1
7.35,66,72,77,97,86.81,4,3,23,ISE,B.E.,Tier 2,Tier 1,Male,Yes,0,Placed,1
8.03,85,79,61,75,86.25,4,5,21,CSE,B.Tech,Tier 2,Tier 2,Male,Yes,1,Not Placed,0
8.52,80,70,79,75,80.99,1,0,21,Data Science,B.Tech,Tier 3,Tier 2,Male,Yes,0,Not Placed,0
7.11,54,55,79,86,82.0,2,1,20,CSE,B.Tech,Tier 2,Tier 3,Male,Yes,0,Not Placed,0
7.47,55,43,61,65,88.72,3,3,22,ISE,B.Tech,Tier 2,Tier 1,Male,Yes,1,Not Placed,0
8.46,79,74,70,70,75.95,4,2,21,Data Science,B.Tech,Tier 2,Tier 3,Male,No,0,Placed,1
8.48,62,80,90,82,89.38,3,2,24,CSE,B.Tech,Tier 1,Tier 1,Female,No,0,Placed,1
8.22,74,79,70,63,85.75,2,3,20,AI & ML,B.Tech,Tier 1,Tier 2,Male,Yes,0,Placed,1
7.21,49,64,72,71,72.22,2,2,22,Data Science,B.E.,Tier 2,Tier 1,Female,Yes,0,Placed,1
8.22,64,74,57,67,75.89,1,3,21,ECE,B.Tech,Tier 1,Tier 2,Male,No,0,Placed,1
8.39,76,100,84,70,93.96,6,3,21,AI & ML,B.Tech,Tier 3,Tier 1,Male,Yes,1,Placed,1
8.53,42,70,89,49,85.84,3,1,23,EEE,B.E.,Tier 2,Tier 1,Male,Yes,0,Placed,1
8.98,86,94,49,72,75.45,4,2,20,Data Science,B.Tech,Tier 3,Tier 3,Female,Yes,0,Placed,1
8.61,83,86,77,66,76.16,1,1,22,AI & ML,B.Tech,Tier 1,Tier 3,Female,Yes,1,Placed,1
8.62,62,85,68,60,79.77,4,3,21,ISE,B.Tech,Tier 2,Tier 1,Male,No,1,Placed,1
8.11,77,100,52,49,86.4,4,1,24,ECE,B.Tech,Tier 3,Tier 1,Male,No,2,Not Placed,0
7.6,64,67,82,67,89.51,2,5,24,CSE,B.E.,Tier 3,Tier 1,Female,Yes,0,Placed,1
9.8,95,94,66,69,69.02,4,3,20,CSE,B.Tech,Tier 2,Tier 3,Male,No,0,Placed,1
7.72,49,71,82,71,78.8,0,3,21,Mechanical,B.E.,Tier 1,Tier 1,Male,No,0,Placed,1
7.61,71,47,43,81,86.28,4,0,20,ISE,B.Tech,Tier 1,Tier 3,Female,Yes,0,Not Placed,0
7.67,57,64,84,80,82.47,1,1,23,Mechanical,B.Tech,Tier 1,Tier 3,Female,Yes,0,Not Placed,0
7.11,45,73,80,68,72.97,4,2,21,ECE,B.E.,Tier 3,Tier 2,Female,No,0,Placed,1
6.22,65,65,57,96,83.67,1,0,20,CSE,B.Tech,Tier 1,Tier 2,Male,No,0,Placed,1
6.56,73,46,65,77,79.6,3,3,20,AI & ML,B.E.,Tier 3,Tier 3,Male,Yes,0,Placed,1
7.79,66,81,59,70,69.12,2,7,23,CSE,B.Tech,Tier 1,Tier 1,Male,No,0,Placed,1
7.6,62,69,30,69,84.96,1,2,23,ISE,B.Tech,Tier 1,Tier 3,Male,Yes,0,Placed,1
9.17,70,89,77,61,87.84,3,1,21,Data Science,B.E.,Tier 1,Tier 3,Male,No,0,Placed,1
7.66,78,86,60,77,82.06,1,2,21,Data Science,B.E.,Tier 1,Tier 3,Male,No,1,Placed,1
8.33,58,100,100,73,66.56,0,2,21,Data Science,B.Tech,Tier 3,Tier 2,Male,No,0,Placed,1
7.89,57,82,62,43,92.52,2,1,24,ISE,B.E.,Tier 2,Tier 3,Female,Yes,0,Not Placed,0
9.57,77,77,70,56,78.92,5,1,20,Mechanical,B.Tech,Tier 1,Tier 2,Male,Yes,0,Placed,1
6.84,58,36,41,64,82.28,2,2,22,ECE,B.Tech,Tier 3,Tier 2,Male,No,0,Not Placed,0
7.65,74,37,41,71,68.53,1,2,20,ECE,B.E.,Tier 2,Tier 2,Male,No,0,Not Placed,0
7.92,55,51,57,56,75.32,0,2,20,EEE,B.Tech,Tier 1,Tier 2,Female,Yes,0,Not Placed,0
6.44,73,63,46,67,80.11,2,1,23,AI & ML,B.Tech,Tier 2,Tier 3,Female,Yes,1,Placed,1
7.22,89,43,42,53,84.05,3,1,22,ECE,B.Tech,Tier 2,Tier 3,Male,No,1,Placed,1
8.26,63,82,49,63,78.92,2,2,22,CSE,B.E.,Tier 3,Tier 3,Female,Yes,2,Placed,1
7.42,42,100,94,62,80.07,1,1,20,CSE,B.Tech,Tier 3,Tier 2,Female,No,0,Placed,1
7.35,64,65,46,69,81.92,0,2,20,AI & ML,B.E.,Tier 2,Tier 3,Male,No,0,Not Placed,0
8.48,70,65,84,45,74.58,4,1,23,AI & ML,B.Tech,Tier 2,Tier 2,Female,Yes,0,Placed,1
7.01,49,88,66,84,66.54,5,3,24,ISE,B.E.,Tier 1,Tier 2,Female,Yes,0,Placed,1
8.62,77,68,81,42,86.0,1,2,21,AI & ML,B.E.,Tier 1,Tier 2,Female,Yes,0,Placed,1
7.4,71,76,60,68,84.13,1,3,24,Data Science,B.Tech,Tier 1,Tier 3,Male,Yes,0,Placed,1
6.92,57,61,56,79,84.71,1,2,24,Data Science,B.Tech,Tier 2,Tier 1,Female,No,0,Not Placed,0
7.48,81,85,70,39,91.34,1,2,23,ISE,B.E.,Tier 2,Tier 2,Male,No,0,Placed,1
8.21,67,68,54,64,84.92,0,5,22,ECE,B.Tech,Tier 1,Tier 3,Female,No,1,Not Placed,0
8.64,82,75,50,65,95.95,5,3,20,Civil,B.E.,Tier 3,Tier 3,Female,Yes,0,Placed,1
8.88,62,57,26,93,82.65,1,2,22,Mechanical,B.E.,Tier 1,Tier 1,Male,No,0,Placed,1
7.07,77,59,47,68,73.53,3,3,22,EEE,B.Tech,Tier 2,Tier 2,Female,Yes,2,Not Placed,0
8.5,68,64,69,84,72.19,3,1,20,CSE,B.Tech,Tier 2,Tier 1,Male,Yes,0,Placed,1
7.48,67,59,54,60,85.82,2,1,20,CSE,B.Tech,Tier 2,Tier 2,Male,Yes,0,Placed,1
7.69,85,89,93,60,83.43,2,4,22,CSE,B.Tech,Tier 1,Tier 3,Male,Yes,1,Placed,1
8.47,61,90,65,75,79.28,0,2,21,ISE,B.E.,Tier 2,Tier 2,Male,Yes,0,Placed,1
9.31,80,63,67,66,77.86,3,1,24,ISE,B.Tech,Tier 1,Tier 3,Female,No,0,Placed,1
6.66,55,67,63,66,76.24,1,3,21,ISE,B.E.,Tier 2,Tier 3,Male,Yes,0,Placed,1
8.55,80,85,58,80,82.22,2,1,22,CSE,B.Tech,Tier 2,Tier 2,Female,No,0,Placed,1
7.47,69,64,51,72,84.97,4,3,23,CSE,B.Tech,Tier 2,Tier 3,Female,No,0,Placed,1
6.53,62,65,74,74,75.94,4,3,23,EEE,B.Tech,Tier 2,Tier 2,Female,Yes,0,Placed,1
7.45,76,54,32,76,77.44,0,1,20,ISE,B.Tech,Tier 2,Tier 2,Female,Yes,0,Not Placed,0
6.81,71,42,61,80,83.2,3,1,20,Data Science,B.E.,Tier 2,Tier 3,Male,Yes,0,Placed,1
7.06,66,62,59,67,85.74,2,1,23,ECE,B.E.,Tier 1,Tier 1,Other,No,3,Placed,1
7.28,60,47,63,79,94.64,4,3,20,ECE,B.E.,Tier 3,Tier 1,Female,No,2,Not Placed,0
7.6,70,64,71,77,74.5,1,6,22,CSE,B.E.,Tier 3,Tier 3,Male,Yes,3,Not Placed,0
9.94,76,59,68,35,79.53,2,2,20,CSE,B.E.,Tier 3,Tier 2,Male,No,0,Placed,1
7.59,71,96,66,58,66.9,0,1,21,CSE,B.Tech,Tier 2,Tier 1,Female,Yes,0,Placed,1
8.61,79,66,56,77,71.44,1,2,23,ISE,B.Tech,Tier 1,Tier 2,Female,Yes,0,Placed,1
6.22,69,75,59,75,92.48,1,1,24,CSE,B.Tech,Tier 2,Tier 3,Male,Yes,3,Not Placed,0
9.76,97,85,53,58,83.15,3,4,21,CSE,B.E.,Tier 1,Tier 1,Male,No,0,Placed,1
7.65,36,62,76,61,74.93,0,1,21,AI & ML,B.E.,Tier 2,Tier 2,Male,No,0,Not Placed,0
8.21,77,68,93,81,87.38,2,1,23,Mechanical,B.Tech,Tier 1,Tier 3,Female,No,0,Placed,1
6.99,82,82,76,68,86.57,0,0,23,CSE,B.Tech,Tier 2,Tier 1,Male,No,2,Placed,1
8.0,68,78,73,80,85.27,2,4,24,Data Science,B.Tech,Tier 2,Tier 3,Female,Yes,0,Placed,1
7.13,62,66,82,100,74.78,3,0,20,ECE,B.Tech,Tier 3,Tier 3,Female,Yes,0,Not Placed,0
8.27,77,86,35,60,84.49,2,4,24,Civil,B.Tech,Tier 1,Tier 1,Male,No,1,Placed,1
6.58,70,55,54,54,88.67,2,1,20,Data Science,B.Tech,Tier 2,Tier 1,Male,Yes,0,Not Placed,0
8.29,77,88,61,56,86.09,1,2,21,CSE,B.Tech,Tier 2,Tier 1,Male,No,2,Placed,1
8.27,85,100,63,84,78.58,2,1,21,AI & ML,B.Tech,Tier 2,Tier 1,Male,Yes,0,Placed,1
7.54,49,85,71,58,71.15,0,0,21,ISE,B.Tech,Tier 1,Tier 3,Male,No,0,Placed,1
7.74,63,80,51,71,88.2,4,2,22,CSE,B.Tech,Tier 2,Tier 2,Female,Yes,0,Placed,1
8.93,65,82,58,96,86.1,2,3,24,Civil,B.E.,Tier 3,Tier 2,Male,Yes,0,Placed,1
7.78,73,81,59,68,89.55,1,2,23,ECE,B.E.,Tier 2,Tier 2,Male,Yes,0,Placed,1
7.56,76,82,79,27,83.76,0,0,20,Civil,B.Tech,Tier 3,Tier 3,Male,No,0,Not Placed,0
8.78,80,83,61,81,75.72,0,1,23,ISE,B.Tech,Tier 2,Tier 2,Male,Yes,0,Not Placed,0
7.57,65,73,56,97,89.63,1,2,20,EEE,B.E.,Tier 2,Tier 2,Female,Yes,0,Not Placed,0
8.02,79,93,63,63,87.32,2,2,20,Data Science,B.E.,Tier 1,Tier 1,Male,No,0,Placed,1
9.02,73,68,44,60,84.09,0,0,20,AI & ML,B.Tech,Tier 2,Tier 2,Female,No,0,Not Placed,0
9.36,95,76,45,48,77.76,0,1,21,CSE,B.Tech,Tier 1,Tier 2,Male,Yes,0,Placed,1
8.09,46,76,78,54,86.41,2,3,21,Mechanical,B.Tech,Tier 1,Tier 3,Male,Yes,0,Not Placed,0
7.23,59,66,98,76,85.64,2,2,23,AI & ML,B.Tech,Tier 3,Tier 1,Male,Yes,0,Placed,1
6.46,62,52,48,80,76.73,1,0,24,CSE,B.Tech,Tier 3,Tier 1,Female,Yes,0,Placed,1
7.08,65,71,74,47,89.46,1,3,24,CSE,B.E.,Tier 2,Tier 2,Female,Yes,0,Placed,1
8.18,79,42,56,77,85.09,2,1,23,CSE,B.Tech,Tier 3,Tier 3,Female,Yes,1,Not Placed,0
9.14,64,86,57,70,92.55,1,1,22,ECE,B.Tech,Tier 2,Tier 1,Male,No,1,Placed,1
5.53,55,40,67,73,90.31,1,0,21,ISE,B.E.,Tier 2,Tier 2,Male,No,0,Not Placed,0
6.21,66,64,62,50,71.78,4,1,20,CSE,B.Tech,Tier 1,Tier 2,Male,Yes,0,Not Placed,0
7.23,55,56,28,28,86.5,3,4,20,CSE,B.Tech,Tier 1,Tier 3,Male,No,0,Not Placed,0
7.16,82,50,51,58,81.62,2,2,22,EEE,B.Tech,Tier 1,Tier 1,Female,Yes,0,Placed,1
7.84,64,60,36,81,63.88,3,3,22,CSE,B.Tech,Tier 2,Tier 2,Male,Yes,0,Not Placed,0
7.77,68,75,62,55,100.0,4,0,21,Civil,B.Tech,Tier 3,Tier 2,Male,Yes,2,Placed,1
8.07,64,91,65,80,78.64,2,2,21,Data Science,B.Tech,Tier 3,Tier 3,Male,No,1,Placed,1
8.01,58,67,56,80,84.75,0,2,20,ECE,B.Tech,Tier 2,Tier 3,Male,No,0,Placed,1
6.66,55,63,48,37,96.78,1,1,21,Data Science,B.Tech,Tier 3,Tier 2,Female,Yes,0,Not Placed,0
10.0,68,75,44,51,88.11,1,2,22,CSE,B.Tech,Tier 2,Tier 2,Male,Yes,0,Placed,1
9.67,92,85,57,89,88.32,0,1,24,CSE,B.Tech,Tier 1,Tier 1,Male,Yes,0,Placed,1
8.02,60,87,62,89,73.77,1,2,24,EEE,B.E.,Tier 1,Tier 2,Male,Yes,0,Placed,1
8.71,71,80,80,85,84.47,0,2,20,Mechanical,B.Tech,Tier 2,Tier 3,Male,Yes,0,Not Placed,0
8.55,78,72,76,93,88.24,3,6,24,AI & ML,B.Tech,Tier 1,Tier 2,Female,Yes,1,Placed,1
8.07,73,45,42,49,83.24,4,1,21,Civil,B.Tech,Tier 3,Tier 1,Male,No,0,Not Placed,0
7.5,73,74,67,53,84.56,4,1,20,Civil,B.Tech,Tier 1,Tier 2,Female,Yes,0,Placed,1
6.95,82,62,82,64,72.68,0,3,22,Data Science,B.Tech,Tier 2,Tier 1,Male,No,0,Placed,1
9.12,67,84,65,65,68.74,1,1,24,CSE,B.E.,Tier 1,Tier 3,Male,Yes,0,Placed,1
7.27,58,75,20,63,87.57,2,1,20,Civil,B.Tech,Tier 2,Tier 2,Female,Yes,0,Placed,1
8.25,62,98,72,60,89.37,2,1,22,AI & ML,B.Tech,Tier 2,Tier 2,Female,Yes,0,Placed,1
6.63,60,50,55,54,84.4,3,2,24,EEE,B.Tech,Tier 2,Tier 3,Female,Yes,0,Placed,1
8.36,77,51,21,57,96.32,2,4,21,Data Science,B.Tech,Tier 2,Tier 2,Male,Yes,0,Placed,1
8.85,68,84,89,40,83.38,1,0,24,Civil,B.E.,Tier 2,Tier 2,Male,Yes,3,Not Placed,0
8.43,80,68,57,63,79.48,1,0,21,Data Science,B.Tech,Tier 1,Tier 3,Male,No,1,Not Placed,0
8.93,84,57,51,62,59.28,1,5,22,ECE,B.Tech,Tier 2,Tier 2,Female,Yes,0,Placed,1
6.98,51,38,59,39,95.07,2,0,23,EEE,B.E.,Tier 1,Tier 3,Other,Yes,1,Placed,1
9.43,88,73,54,68,81.62,1,2,24,Data Science,B.Tech,Tier 1,Tier 3,Female,Yes,2,Placed,1
7.67,84,42,39,73,66.77,0,2,21,CSE,B.Tech,Tier 3,Tier 2,Male,Yes,0,Not Placed,0
6.86,84,55,77,48,84.68,1,2,22,Data Science,B.E.,Tier 3,Tier 3,Male,Yes,3,Not Placed,0
7.31,79,70,79,63,91.73,3,3,21,ECE,B.Tech,Tier 3,Tier 2,Female,No,0,Not Placed,0
8.29,63,82,61,47,86.49,2,1,23,EEE,B.Tech,Tier 3,Tier 3,Female,Yes,0,Not Placed,0
9.56,64,77,51,77,86.13,4,2,24,EEE,B.Tech,Tier 1,Tier 1,Male,Yes,0,Placed,1
7.07,58,87,82,82,69.57,2,1,23,Mechanical,B.E.,Tier 3,Tier 2,Female,Yes,1,Not Placed,0
8.65,71,57,30,77,82.58,1,0,20,Civil,B.Tech,Tier 1,Tier 3,Male,Yes,0,Placed,1
7.22,47,95,78,56,90.01,2,2,20,CSE,B.Tech,Tier 2,Tier 2,Male,No,0,Not Placed,0
8.68,68,100,73,70,86.63,3,2,20,CSE,B.E.,Tier 3,Tier 2,Male,No,0,Placed,1
8.27,58,87,68,63,80.24,1,1,20,CSE,B.Tech,Tier 1,Tier 2,Male,No,0,Not Placed,0
6.45,61,63,62,56,81.38,4,3,23,ISE,B.Tech,Tier 1,Tier 2,Male,No,0,Not Placed,0
7.58,78,56,62,74,90.22,3,1,22,AI & ML,B.E.,Tier 1,Tier 2,Female,Yes,1,Not Placed,0
8.45,52,68,71,44,68.32,2,3,21,CSE,B.Tech,Tier 2,Tier 1,Male,No,0,Not Placed,0
8.41,81,47,41,64,83.38,0,2,24,CSE,B.E.,Tier 1,Tier 3,Male,Yes,0,Placed,1
6.48,61,64,67,81,77.4,4,0,23,Data Science,B.Tech,Tier 2,Tier 2,Male,No,0,Placed,1
9.35,68,97,67,65,97.13,1,1,21,AI & ML,B.E.,Tier 2,Tier 2,Male,Yes,0,Placed,1
7.35,88,84,52,66,86.48,1,2,21,ISE,B.Tech,Tier 1,Tier 2,Other,Yes,0,Placed,1
7.7,79,69,59,82,78.51,1,2,23,Data Science,B.Tech,Tier 2,Tier 2,Female,No,0,Not Placed,0
6.87,65,61,76,67,71.01,3,2,22,Mechanical,B.Tech,Tier 2,Tier 2,Female,Yes,1,Placed,1
6.24,49,75,58,82,83.32,2,4,21,CSE,B.E.,Tier 2,Tier 3,Male,Yes,3,Not Placed,0
6.99,52,26,66,58,78.38,1,0,20,Civil,B.Tech,Tier 3,Tier 2,Male,Yes,0,Not Placed,0
8.05,64,79,60,45,86.2,0,2,24,AI & ML,B.Tech,Tier 3,Tier 3,Female,Yes,0,Placed,1
8.45,97,90,54,67,75.71,1,4,21,AI & ML,B.E.,Tier 2,Tier 2,Male,Yes,0,Placed,1
7.79,73,50,25,53,59.23,2,4,24,ISE,B.Tech,Tier 2,Tier 2,Male,No,1,Placed,1
8.32,74,65,55,82,100.0,2,2,23,Civil,B.Tech,Tier 3,Tier 2,Female,No,0,Not Placed,0
7.36,51,86,48,80,89.3,2,2,24,ISE,B.Tech,Tier 1,Tier 3,Female,Yes,0,Placed,1
9.29,100,79,72,69,79.44,1,4,24,CSE,B.Tech,Tier 3,Tier 3,Male,Yes,0,Placed,1
6.65,74,57,96,82,82.81,1,2,23,Civil,B.Tech,Tier 2,Tier 2,Male,Yes,0,Not Placed,0
7.14,85,77,76,55,100.0,3,1,23,Data Science,B.Tech,Tier 1,Tier 2,Male,No,3,Placed,1
7.53,58,69,62,81,89.4,3,3,20,CSE,B.Tech,Tier 2,Tier 2,Female,Yes,0,Placed,1
7.08,71,63,48,46,70.77,2,0,21,CSE,B.Tech,Tier 2,Tier 3,Male,Yes,1,Not Placed,0
7.72,66,39,67,69,98.32,3,1,24,ECE,B.Tech,Tier 2,Tier 2,Male,No,0,Not Placed,0
6.65,54,59,58,79,90.87,1,3,22,CSE,B.E.,Tier 3,Tier 3,Male,No,0,Placed,1
6.87,76,52,50,47,85.85,2,3,20,EEE,B.Tech,Tier 2,Tier 3,Male,Yes,0,Placed,1
7.55,77,82,87,69,72.33,4,4,24,CSE,B.E.,Tier 3,Tier 2,Female,Yes,0,Not Placed,0
9.35,65,87,100,45,77.1,1,2,23,ECE,B.Tech,Tier 3,Tier 2,Female,Yes,0,Placed,1
9.42,42,95,76,78,55.0,2,5,20,CSE,B.Tech,Tier 2,Tier 3,Female,Yes,1,Placed,1
7.76,75,71,56,81,84.76,2,3,23,CSE,B.Tech,Tier 1,Tier 2,Female,No,0,Placed,1
6.88,61,78,66,60,86.26,3,4,24,Mechanical,B.E.,Tier 1,Tier 3,Male,No,0,Not Placed,0
7.91,58,68,66,94,75.42,1,1,21,EEE,B.Tech,Tier 2,Tier 1,Male,Yes,0,Placed,1
7.1,68,83,71,73,88.55,2,2,24,AI & ML,B.Tech,Tier 1,Tier 1,Other,Yes,1,Not Placed,0
7.46,63,61,48,57,73.09,1,1,20,Mechanical,B.Tech,Tier 2,Tier 3,Male,No,0,Placed,1
9.19,68,88,69,57,87.23,3,3,23,CSE,B.Tech,Tier 3,Tier 2,Female,Yes,0,Placed,1
7.48,79,42,60,63,85.51,3,1,22,Mechanical,B.Tech,Tier 3,Tier 2,Male,No,0,Not Placed,0
9.6,64,95,89,57,80.81,1,4,23,ISE,B.Tech,Tier 2,Tier 2,Other,Yes,0,Placed,1
6.65,54,20,61,63,72.58,1,2,20,Civil,B.Tech,Tier 2,Tier 2,Male,Yes,1,Not Placed,0
7.25,94,36,53,37,78.78,0,1,22,Civil,B.Tech,Tier 2,Tier 2,Male,Yes,0,Not Placed,0
6.99,54,36,55,53,83.43,3,1,24,Data Science,B.Tech,Tier 1,Tier 2,Female,No,2,Not Placed,0
7.89,70,79,59,63,90.25,2,1,21,ECE,B.Tech,Tier 1,Tier 2,Male,Yes,1,Placed,1
6.67,53,77,53,59,86.67,1,2,21,AI & ML,B.Tech,Tier 3,Tier 2,Male,Yes,0,Not Placed,0
7.79,64,75,47,67,92.25,0,3,21,ECE,B.Tech,Tier 1,Tier 1,Male,Yes,3,Not Placed,0
8.71,88,83,64,74,92.41,5,2,23,AI & ML,B.Tech,Tier 2,Tier 2,Male,No,0,Placed,1
7.59,77,69,66,75,96.17,4,1,24,Mechanical,B.Tech,Tier 1,Tier 1,Male,Yes,0,Placed,1
7.93,63,73,79,51,78.32,0,4,20,CSE,B.Tech,Tier 2,Tier 1,Male,Yes,2,Not Placed,0
6.71,54,80,52,62,91.63,1,1,23,CSE,B.Tech,Tier 1,Tier 1,Male,No,1,Placed,1
6.13,58,76,68,68,75.33,1,3,21,EEE,B.Tech,Tier 1,Tier 3,Male,Yes,0,Not Placed,0
9.15,85,69,54,67,100.0,0,4,21,Civil,B.Tech,Tier 3,Tier 2,Male,Yes,1,Not Placed,0
6.95,63,37,51,51,66.95,2,0,23,ECE,B.Tech,Tier 2,Tier 3,Male,No,0,Not Placed,0
6.2,62,47,62,44,77.05,1,1,23,ECE,B.Tech,Tier 1,Tier 2,Male,Yes,0,Placed,1
8.19,58,65,60,60,72.65,1,2,22,CSE,B.Tech,Tier 3,Tier 1,Female,Yes,0,Not Placed,0
9.44,64,71,54,60,79.96,4,2,24,AI & ML,B.Tech,Tier 2,Tier 3,Male,No,2,Placed,1
6.41,57,81,64,46,84.15,0,2,21,AI & ML,B.Tech,Tier 2,Tier 1,Male,No,1,Not Placed,0
8.41,77,74,33,82,77.94,1,2,23,CSE,B.Tech,Tier 2,Tier 2,Male,Yes,0,Placed,1
8.72,79,45,44,83,84.57,3,2,21,AI & ML,B.Tech,Tier 2,Tier 2,Male,Yes,0,Placed,1
6.9,54,58,64,77,91.73,5,1,24,Data Science,B.Tech,Tier 3,Tier 2,Female,Yes,0,Placed,1
7.85,71,79,62,57,79.96,1,0,24,CSE,B.Tech,Tier 2,Tier 3,Male,Yes,0,Not Placed,0
6.82,70,62,50,59,80.74,2,2,23,ISE,B.E.,Tier 1,Tier 1,Male,No,0,Placed,1
6.2,51,72,67,65,81.22,4,2,20,CSE,B.Tech,Tier 2,Tier 2,Female,Yes,0,Placed,1
8.63,59,67,66,47,81.23,1,3,21,Data Science,B.Tech,Tier 3,Tier 1,Male,Yes,0,Placed,1
7.26,73,66,53,76,76.6,1,5,20,EEE,B.Tech,Tier 1,Tier 2,Male,Yes,0,Placed,1
9.1,99,100,85,66,62.81,0,0,23,CSE,B.Tech,Tier 1,Tier 2,Male,No,0,Placed,1
5.61,66,50,52,64,97.52,0,3,21,Mechanical,B.Tech,Tier 3,Tier 3,Female,No,0,Placed,1
7.74,77,57,77,97,91.42,4,3,21,CSE,B.Tech,Tier 2,Tier 2,Female,Yes,0,Placed,1
6.53,46,68,83,67,79.51,3,1,22,ISE,B.E.,Tier 2,Tier 2,Male,Yes,0,Not Placed,0
9.47,75,66,68,57,79.77,2,2,22,ECE,B.Tech,Tier 3,Tier 3,Male,No,0,Placed,1
8.74,79,72,64,75,85.56,0,2,20,AI & ML,B.E.,Tier 3,Tier 2,Male,No,1,Not Placed,0
9.18,84,98,76,65,69.63,2,1,24,Data Science,B.Tech,Tier 3,Tier 3,Female,Yes,0,Placed,1
10.0,67,63,60,56,82.71,3,1,20,CSE,B.E.,Tier 1,Tier 2,Male,No,0,Not Placed,0
8.22,95,82,57,57,74.98,0,5,21,AI & ML,B.E.,Tier 1,Tier 2,Male,Yes,0,Placed,1
8.05,67,86,51,64,91.23,0,5,22,AI & ML,B.E.,Tier 3,Tier 1,Female,Yes,0,Placed,1
8.03,72,96,85,64,82.65,1,0,22,Data Science,B.Tech,Tier 2,Tier 3,Male,No,2,Not Placed,0
8.11,63,100,59,55,77.62,0,4,20,CSE,B.Tech,Tier 2,Tier 2,Male,Yes,3,Not Placed,0
8.25,80,84,86,82,81.79,4,2,23,Civil,B.E.,Tier 2,Tier 2,Female,No,1,Not Placed,0
8.04,66,51,74,59,99.19,3,3,21,EEE,B.Tech,Tier 2,Tier 1,Male,No,1,Not Placed,0
7.71,73,61,69,57,72.97,0,1,22,Civil,B.Tech,Tier 2,Tier 3,Male,Yes,0,Not Placed,0
5.56,74,55,61,62,71.89,1,2,23,CSE,B.Tech,Tier 2,Tier 2,Male,Yes,0,Not Placed,0
7.76,60,47,58,65,74.83,1,3,23,ECE,B.Tech,Tier 2,Tier 3,Female,Yes,1,Not Placed,0
8.61,58,81,68,66,82.1,2,2,22,Data Science,B.Tech,Tier 2,Tier 1,Male,Yes,0,Placed,1
6.95,55,87,74,61,96.98,0,4,23,CSE,B.Tech,Tier 2,Tier 2,Male,No,0,Placed,1
9.63,96,92,80,82,74.01,1,3,22,CSE,B.Tech,Tier 2,Tier 2,Male,No,0,Placed,1
7.4,74,80,63,71,82.7,1,4,21,AI & ML,B.E.,Tier 1,Tier 3,Female,Yes,1,Not Placed,0
8.73,79,100,64,97,89.08,1,1,24,CSE,B.Tech,Tier 2,Tier 2,Male,Yes,0,Placed,1
7.99,40,68,61,53,87.59,1,3,23,ISE,B.Tech,Tier 1,Tier 2,Male,Yes,0,Placed,1
7.28,84,93,84,57,75.83,0,3,24,EEE,B.Tech,Tier 3,Tier 2,Male,Yes,0,Not Placed,0
8.22,57,74,88,71,70.2,2,3,20,ISE,B.Tech,Tier 3,Tier 3,Male,No,1,Not Placed,0
8.25,85,75,95,92,88.43,2,0,24,CSE,B.Tech,Tier 1,Tier 3,Male,Yes,0,Placed,1
7.46,54,54,64,73,77.37,1,5,21,EEE,B.Tech,Tier 2,Tier 3,Female,Yes,2,Not Placed,0
6.61,73,68,65,68,88.0,1,2,21,Civil,B.E.,Tier 1,Tier 2,Male,Yes,0,Placed,1
8.85,81,95,100,62,83.28,3,2,23,CSE,B.E.,Tier 2,Tier 3,Male,Yes,0,Placed,1
9.04,80,100,40,65,90.71,2,0,21,Data Science,B.E.,Tier 1,Tier 1,Male,No,2,Not Placed,0
7.54,75,60,56,82,88.25,3,2,20,EEE,B.E.,Tier 3,Tier 1,Female,Yes,0,Placed,1
6.12,68,62,28,75,85.67,3,4,20,ECE,B.Tech,Tier 2,Tier 1,Female,No,2,Placed,1
8.36,72,43,34,87,80.82,4,1,20,ECE,B.Tech,Tier 2,Tier 2,Male,Yes,0,Not Placed,0
7.62,47,86,60,79,72.78,2,1,24,CSE,B.Tech,Tier 2,Tier 3,Female,Yes,0,Not Placed,0
7.2,61,68,75,77,80.9,0,1,24,ISE,B.Tech,Tier 2,Tier 3,Male,Yes,0,Not Placed,0
8.35,51,76,41,65,86.99,1,2,20,EEE,B.Tech,Tier 2,Tier 3,Male,Yes,0,Placed,1
6.87,63,74,89,74,84.59,1,1,24,AI & ML,B.Tech,Tier 2,Tier 2,Female,No,1,Not Placed,0
6.66,60,79,82,56,76.55,1,2,20,EEE,B.E.,Tier 3,Tier 2,Male,Yes,0,Placed,1
6.66,82,41,49,69,87.05,0,3,21,CSE,B.E.,Tier 2,Tier 2,Male,No,0,Not Placed,0
8.78,71,84,69,69,80.14,3,1,24,AI & ML,B.E.,Tier 2,Tier 3,Female,Yes,0,Placed,1
6.96,62,30,43,67,93.03,2,1,20,AI & ML,B.E.,Tier 3,Tier 3,Male,Yes,2,Placed,1
